"id","vignette","structure","p_C","p_A","cause","conf","attn_check","duration","age","sex"
"R_1KvDEYHaxS1ASPl","cards","dis",0.7,0.3,0.838,0.846,"Yes.",6.76666666666667,42,"Female"
"R_1KvDEYHaxS1ASPl","casino","con",0.4,0.7,0.787,0.762,"Yes.",6.76666666666667,42,"Female"
"R_1KvDEYHaxS1ASPl","chores","con",0.7,0.1,0.924,0.924,"Yes.",6.76666666666667,42,"Female"
"R_1KvDEYHaxS1ASPl","ducks","con",0.5,0.7,0.821,0.814,"Yes.",6.76666666666667,42,"Female"
"R_1KvDEYHaxS1ASPl","fruit","con",0.5,0.7,0.785,0.78,"Yes.",6.76666666666667,42,"Female"
"R_1KvDEYHaxS1ASPl","wheels","dis",0.8,0.8,0.801,0.813,"Yes.",6.76666666666667,42,"Female"
"R_22ry81X77sCBkjM","cards","con",0.2,0.2,0.996,1,"Yes.",13.2666666666667,56,"Female"
"R_22ry81X77sCBkjM","casino","dis",0.7,0.8,0.983,0.966,"Yes.",13.2666666666667,56,"Female"
"R_22ry81X77sCBkjM","chores","con",0.4,0.1,1,1,"Yes.",13.2666666666667,56,"Female"
"R_22ry81X77sCBkjM","ducks","dis",0.6,0.1,0.989,0.968,"Yes.",13.2666666666667,56,"Female"
"R_22ry81X77sCBkjM","fruit","con",0.6,0.8,0.968,0.98,"Yes.",13.2666666666667,56,"Female"
"R_22ry81X77sCBkjM","wheels","con",0.3,0.1,1,1,"Yes.",13.2666666666667,56,"Female"
"R_27I6ps0X2YRbNbQ","cards","con",0.9,0.8,1,1,"Yes.",3.98333333333333,34,"Male"
"R_27I6ps0X2YRbNbQ","casino","con",0.5,0.5,1,1,"Yes.",3.98333333333333,34,"Male"
"R_27I6ps0X2YRbNbQ","chores","dis",0.4,0.4,1,1,"Yes.",3.98333333333333,34,"Male"
"R_27I6ps0X2YRbNbQ","ducks","con",0.1,0.1,1,1,"Yes.",3.98333333333333,34,"Male"
"R_27I6ps0X2YRbNbQ","fruit","dis",1,0.1,1,1,"Yes.",3.98333333333333,34,"Male"
"R_27I6ps0X2YRbNbQ","wheels","con",0.5,1,1,0.925,"Yes.",3.98333333333333,34,"Male"
"R_sdNojfgajjNx6Nj","cards","dis",0.5,1,0.883,0.875,"Yes.",12.55,62,"Male"
"R_sdNojfgajjNx6Nj","casino","dis",0.2,0.2,0.923,0.855,"Yes.",12.55,62,"Male"
"R_sdNojfgajjNx6Nj","chores","con",0.6,1,0.886,0.844,"Yes.",12.55,62,"Male"
"R_sdNojfgajjNx6Nj","ducks","con",0.4,0.4,0.997,0.993,"Yes.",12.55,62,"Male"
"R_sdNojfgajjNx6Nj","fruit","con",0.6,0.3,0.834,0.82,"Yes.",12.55,62,"Male"
"R_sdNojfgajjNx6Nj","wheels","con",0.4,0.5,0.845,0.828,"Yes.",12.55,62,"Male"
"R_byf1UvbG0eTNjFf","cards","dis",0.1,0.5,1,1,"Yes.",10.3833333333333,61,"Female"
"R_byf1UvbG0eTNjFf","casino","con",0.6,1,0.407,0.417,"Yes.",10.3833333333333,61,"Female"
"R_byf1UvbG0eTNjFf","chores","dis",0.8,0.6,1,1,"Yes.",10.3833333333333,61,"Female"
"R_byf1UvbG0eTNjFf","ducks","con",0.9,0.4,0.497,0.915,"Yes.",10.3833333333333,61,"Female"
"R_byf1UvbG0eTNjFf","fruit","con",0.2,0.7,0.501,0.911,"Yes.",10.3833333333333,61,"Female"
"R_byf1UvbG0eTNjFf","wheels","con",0.2,0.1,0.494,0.908,"Yes.",10.3833333333333,61,"Female"
"R_2v7zp2VkZf1aY7e","cards","dis",0.3,0.1,0.721,0.652,"Yes.",4.33333333333333,30,"Male"
"R_2v7zp2VkZf1aY7e","casino","con",0.3,0.3,0.28,0.745,"Yes.",4.33333333333333,30,"Male"
"R_2v7zp2VkZf1aY7e","chores","con",0.9,0.4,0.831,0.679,"Yes.",4.33333333333333,30,"Male"
"R_2v7zp2VkZf1aY7e","ducks","con",1,1,0.862,0.787,"Yes.",4.33333333333333,30,"Male"
"R_2v7zp2VkZf1aY7e","fruit","dis",0.9,1,0.715,0.734,"Yes.",4.33333333333333,30,"Male"
"R_2v7zp2VkZf1aY7e","wheels","dis",0.7,0.8,0.393,0.653,"Yes.",4.33333333333333,30,"Male"
"R_2V2TfGynmW4wUJz","cards","dis",0.5,0.3,1,1,"Yes.",7.08333333333333,54,"Male"
"R_2V2TfGynmW4wUJz","casino","con",0.8,0.3,0.51,0.766,"Yes.",7.08333333333333,54,"Male"
"R_2V2TfGynmW4wUJz","chores","con",0.6,1,0.51,0.999,"Yes.",7.08333333333333,54,"Male"
"R_2V2TfGynmW4wUJz","ducks","con",0.6,0.3,0.51,1,"Yes.",7.08333333333333,54,"Male"
"R_2V2TfGynmW4wUJz","fruit","dis",0.3,0.8,1,1,"Yes.",7.08333333333333,54,"Male"
"R_2V2TfGynmW4wUJz","wheels","dis",0.5,0.6,1,0.601,"Yes.",7.08333333333333,54,"Male"
"R_2dATS92caQz85vV","cards","con",0.2,0.5,0.976,0.992,"Yes.",16.9166666666667,33,"Male"
"R_2dATS92caQz85vV","casino","dis",0.7,0.9,0.772,0.841,"Yes.",16.9166666666667,33,"Male"
"R_2dATS92caQz85vV","chores","dis",0.6,0.4,0.868,0.713,"Yes.",16.9166666666667,33,"Male"
"R_2dATS92caQz85vV","ducks","dis",0.1,0.8,0.251,0.307,"Yes.",16.9166666666667,33,"Male"
"R_2dATS92caQz85vV","fruit","con",0.8,0.1,0.704,0.646,"Yes.",16.9166666666667,33,"Male"
"R_2dATS92caQz85vV","wheels","con",0.5,0.9,0.144,0.907,"Yes.",16.9166666666667,33,"Male"
"R_3kHruX8FyCffqOV","cards","con",0.8,0.9,0.83,1,"Yes.",5.73333333333333,19,"Female"
"R_3kHruX8FyCffqOV","casino","con",0.5,0.5,0.804,1,"Yes.",5.73333333333333,19,"Female"
"R_3kHruX8FyCffqOV","chores","con",0.3,0.3,0.78,1,"Yes.",5.73333333333333,19,"Female"
"R_3kHruX8FyCffqOV","ducks","dis",0.5,0.3,1,1,"Yes.",5.73333333333333,19,"Female"
"R_3kHruX8FyCffqOV","fruit","con",0.8,0.5,0.801,1,"Yes.",5.73333333333333,19,"Female"
"R_3kHruX8FyCffqOV","wheels","con",0.6,0.6,0.821,1,"Yes.",5.73333333333333,19,"Female"
"R_3PLifZ0784VxrGQ","cards","dis",0.5,0.8,0.845,0.73,"Yes.",10.5666666666667,35,"Male"
"R_3PLifZ0784VxrGQ","casino","con",0.9,1,0.93,0.883,"Yes.",10.5666666666667,35,"Male"
"R_3PLifZ0784VxrGQ","chores","con",0.4,0.5,0.89,0.703,"Yes.",10.5666666666667,35,"Male"
"R_3PLifZ0784VxrGQ","ducks","con",0.2,0.4,0.808,0.751,"Yes.",10.5666666666667,35,"Male"
"R_3PLifZ0784VxrGQ","fruit","dis",0.6,0.5,0.81,0.751,"Yes.",10.5666666666667,35,"Male"
"R_3PLifZ0784VxrGQ","wheels","con",1,0.3,0.845,0.741,"Yes.",10.5666666666667,35,"Male"
"R_1Imfe4v0qyTFtr7","cards","con",0.9,1,0.721,0.931,"Yes.",9.53333333333333,69,"Female"
"R_1Imfe4v0qyTFtr7","casino","con",0.4,0.2,0.737,0.8,"Yes.",9.53333333333333,69,"Female"
"R_1Imfe4v0qyTFtr7","chores","dis",0.9,0.6,0.924,0.875,"Yes.",9.53333333333333,69,"Female"
"R_1Imfe4v0qyTFtr7","ducks","dis",0.2,0.7,0.718,0.825,"Yes.",9.53333333333333,69,"Female"
"R_1Imfe4v0qyTFtr7","fruit","dis",0.5,0.7,0.963,0.944,"Yes.",9.53333333333333,69,"Female"
"R_1Imfe4v0qyTFtr7","wheels","con",0.7,0.8,1,1,"Yes.",9.53333333333333,69,"Female"
"R_3huwYDMNbfSzTkh","cards","dis",1,0.4,1,1,"Yes.",7.96666666666667,33,"Male"
"R_3huwYDMNbfSzTkh","casino","dis",0.3,1,0.18,0,"Yes.",7.96666666666667,33,"Male"
"R_3huwYDMNbfSzTkh","chores","dis",0.2,1,1,1,"Yes.",7.96666666666667,33,"Male"
"R_3huwYDMNbfSzTkh","ducks","con",1,0.1,0.62,1,"Yes.",7.96666666666667,33,"Male"
"R_3huwYDMNbfSzTkh","fruit","con",0.4,0.3,0.589,0.324,"Yes.",7.96666666666667,33,"Male"
"R_3huwYDMNbfSzTkh","wheels","dis",0.2,0.7,1,0.941,"Yes.",7.96666666666667,33,"Male"
"R_yJ6c3iKx7hDrhuN","cards","con",0.8,0.6,0.504,0.904,"Yes.",3.83333333333333,51,"Female"
"R_yJ6c3iKx7hDrhuN","casino","con",0.9,0.9,0.51,1,"Yes.",3.83333333333333,51,"Female"
"R_yJ6c3iKx7hDrhuN","chores","dis",0.5,1,0.51,0.892,"Yes.",3.83333333333333,51,"Female"
"R_yJ6c3iKx7hDrhuN","ducks","dis",0.7,0.2,0.511,0.873,"Yes.",3.83333333333333,51,"Female"
"R_yJ6c3iKx7hDrhuN","fruit","con",0.7,0.6,0.51,1,"Yes.",3.83333333333333,51,"Female"
"R_yJ6c3iKx7hDrhuN","wheels","con",0.8,0.3,0.51,0.927,"Yes.",3.83333333333333,51,"Female"
"R_VVvDyAgHmL1ZaBb","cards","con",0.2,0.8,1,1,"Yes.",7.25,59,"Male"
"R_VVvDyAgHmL1ZaBb","casino","dis",0.8,0.8,0.761,0.996,"Yes.",7.25,59,"Male"
"R_VVvDyAgHmL1ZaBb","chores","con",0.8,0.9,0.726,1,"Yes.",7.25,59,"Male"
"R_VVvDyAgHmL1ZaBb","ducks","dis",0.7,0.5,0.8,1,"Yes.",7.25,59,"Male"
"R_VVvDyAgHmL1ZaBb","fruit","con",0.6,0.6,0.68,1,"Yes.",7.25,59,"Male"
"R_VVvDyAgHmL1ZaBb","wheels","con",0.9,0.1,1,1,"Yes.",7.25,59,"Male"
"R_3oRdBAfSMgsnb92","cards","con",0.5,0.7,1,1,"Yes.",13,25,"Male"
"R_3oRdBAfSMgsnb92","casino","con",0.4,0.7,1,1,"Yes.",13,25,"Male"
"R_3oRdBAfSMgsnb92","chores","con",0.6,1,1,1,"Yes.",13,25,"Male"
"R_3oRdBAfSMgsnb92","ducks","dis",1,0.2,1,1,"Yes.",13,25,"Male"
"R_3oRdBAfSMgsnb92","fruit","dis",0.9,1,1,1,"Yes.",13,25,"Male"
"R_3oRdBAfSMgsnb92","wheels","con",1,0.3,1,1,"Yes.",13,25,"Male"
"R_vjDH0tjOt68U9oZ","cards","dis",0.4,0.6,0.618,0.044,"Yes.",7.16666666666667,31,"Female"
"R_vjDH0tjOt68U9oZ","casino","con",0.1,0.1,0.504,0.346,"Yes.",7.16666666666667,31,"Female"
"R_vjDH0tjOt68U9oZ","chores","dis",0.2,1,0.631,0.225,"Yes.",7.16666666666667,31,"Female"
"R_vjDH0tjOt68U9oZ","ducks","dis",1,0.2,0.655,0.059,"Yes.",7.16666666666667,31,"Female"
"R_vjDH0tjOt68U9oZ","fruit","dis",1,0.2,0.638,0.072,"Yes.",7.16666666666667,31,"Female"
"R_vjDH0tjOt68U9oZ","wheels","dis",1,0.2,0.897,0.862,"Yes.",7.16666666666667,31,"Female"
"R_1pRKT8HECwFdqOw","cards","con",0.5,0.8,0.675,1,"Yes.",19.3333333333333,37,"Female"
"R_1pRKT8HECwFdqOw","casino","dis",0.8,0.2,1,1,"Yes.",19.3333333333333,37,"Female"
"R_1pRKT8HECwFdqOw","chores","con",0.3,0.4,0.669,1,"Yes.",19.3333333333333,37,"Female"
"R_1pRKT8HECwFdqOw","ducks","con",0.1,0.6,0.562,1,"Yes.",19.3333333333333,37,"Female"
"R_1pRKT8HECwFdqOw","fruit","dis",0.8,1,0.528,1,"Yes.",19.3333333333333,37,"Female"
"R_1pRKT8HECwFdqOw","wheels","dis",0.1,1,1,1,"Yes.",19.3333333333333,37,"Female"
"R_bJYIXC4eQqZmJIR","cards","con",0.5,0.9,0.508,0.13,"Yes.",17.6666666666667,69,"Female"
"R_bJYIXC4eQqZmJIR","casino","dis",0.5,0.7,1,0.034,"Yes.",17.6666666666667,69,"Female"
"R_bJYIXC4eQqZmJIR","chores","con",0.5,0.9,0.5,0.059,"Yes.",17.6666666666667,69,"Female"
"R_bJYIXC4eQqZmJIR","ducks","dis",0.1,0.2,0.511,0.008,"Yes.",17.6666666666667,69,"Female"
"R_bJYIXC4eQqZmJIR","fruit","con",0.2,0.4,0.506,0.013,"Yes.",17.6666666666667,69,"Female"
"R_bJYIXC4eQqZmJIR","wheels","con",0.7,0.4,0.513,0.02,"Yes.",17.6666666666667,69,"Female"
"R_2Qgs9ZoihX57uN6","cards","con",0.8,1,1,1,"Yes.",17.5,41,"Male"
"R_2Qgs9ZoihX57uN6","casino","dis",0.1,0.3,0,1,"Yes.",17.5,41,"Male"
"R_2Qgs9ZoihX57uN6","chores","dis",0.8,0.1,0.99,0.999,"Yes.",17.5,41,"Male"
"R_2Qgs9ZoihX57uN6","ducks","dis",0.7,0.4,1,1,"Yes.",17.5,41,"Male"
"R_2Qgs9ZoihX57uN6","fruit","dis",0.1,0.1,0.997,0.997,"Yes.",17.5,41,"Male"
"R_2Qgs9ZoihX57uN6","wheels","con",0.1,0.1,0.311,0.308,"Yes.",17.5,41,"Male"
"R_6YhhcVTjq7aBEWJ","cards","con",0.3,1,0.301,0.955,"Yes.",11.4,55,"Female"
"R_6YhhcVTjq7aBEWJ","casino","con",1,0.3,0.001,1,"Yes.",11.4,55,"Female"
"R_6YhhcVTjq7aBEWJ","chores","dis",0.7,1,0.814,0.968,"Yes.",11.4,55,"Female"
"R_6YhhcVTjq7aBEWJ","ducks","con",0.2,0.5,0.654,0.882,"Yes.",11.4,55,"Female"
"R_6YhhcVTjq7aBEWJ","fruit","con",0.1,0.5,0.61,1,"Yes.",11.4,55,"Female"
"R_6YhhcVTjq7aBEWJ","wheels","dis",0.7,0.8,0.411,0.607,"Yes.",11.4,55,"Female"
"R_3lyKtsCYCiKYm1H","cards","con",0.7,1,1,1,"Yes.",14.0333333333333,29,"Female"
"R_3lyKtsCYCiKYm1H","casino","dis",0.3,0.6,1,1,"Yes.",14.0333333333333,29,"Female"
"R_3lyKtsCYCiKYm1H","chores","con",0.9,0.4,1,1,"Yes.",14.0333333333333,29,"Female"
"R_3lyKtsCYCiKYm1H","ducks","dis",0.1,0.9,1,1,"Yes.",14.0333333333333,29,"Female"
"R_3lyKtsCYCiKYm1H","fruit","con",0.9,0.4,1,1,"Yes.",14.0333333333333,29,"Female"
"R_3lyKtsCYCiKYm1H","wheels","dis",0.8,0.7,1,1,"Yes.",14.0333333333333,29,"Female"
"R_eURErf14jK6G717","cards","con",0.1,0.3,0.769,0.089,"Yes.",10.9833333333333,38,"Female"
"R_eURErf14jK6G717","casino","con",1,0.7,0,0.821,"Yes.",10.9833333333333,38,"Female"
"R_eURErf14jK6G717","chores","con",1,0.3,0,0.799,"Yes.",10.9833333333333,38,"Female"
"R_eURErf14jK6G717","ducks","dis",0.1,0.3,0.292,0,"Yes.",10.9833333333333,38,"Female"
"R_eURErf14jK6G717","fruit","con",0.8,0.6,0.77,0.155,"Yes.",10.9833333333333,38,"Female"
"R_eURErf14jK6G717","wheels","con",0.4,0.8,0.663,0.111,"Yes.",10.9833333333333,38,"Female"
"R_1qVPZBNcJtZpQxf","cards","con",0.8,1,0.804,0.566,"Yes.",7.26666666666667,34,"Male"
"R_1qVPZBNcJtZpQxf","casino","con",0.4,0.6,0.189,0.466,"Yes.",7.26666666666667,34,"Male"
"R_1qVPZBNcJtZpQxf","chores","dis",0.3,0.9,0.794,0.556,"Yes.",7.26666666666667,34,"Male"
"R_1qVPZBNcJtZpQxf","ducks","con",0.9,0.6,0.5,0.701,"Yes.",7.26666666666667,34,"Male"
"R_1qVPZBNcJtZpQxf","fruit","dis",0.4,0.6,0.497,0.585,"Yes.",7.26666666666667,34,"Male"
"R_1qVPZBNcJtZpQxf","wheels","con",0.8,0.4,0.261,0.435,"Yes.",7.26666666666667,34,"Male"
"R_R9RkI0eLc3jZI9H","cards","dis",0.7,0.1,1,1,"Yes.",3.86666666666667,22,"Male"
"R_R9RkI0eLc3jZI9H","casino","dis",0.7,0.7,1,1,"Yes.",3.86666666666667,22,"Male"
"R_R9RkI0eLc3jZI9H","chores","dis",0.5,0.9,1,0.984,"Yes.",3.86666666666667,22,"Male"
"R_R9RkI0eLc3jZI9H","ducks","dis",0.2,0.7,1,1,"Yes.",3.86666666666667,22,"Male"
"R_R9RkI0eLc3jZI9H","fruit","con",0.3,0.3,1,1,"Yes.",3.86666666666667,22,"Male"
"R_R9RkI0eLc3jZI9H","wheels","dis",0.2,0.7,1,1,"Yes.",3.86666666666667,22,"Male"
"R_1nSWsxtdwnVUicf","cards","con",0.1,0.5,1,1,"Yes.",3.03333333333333,21,"Male"
"R_1nSWsxtdwnVUicf","casino","con",0.6,0.5,0.754,1,"Yes.",3.03333333333333,21,"Male"
"R_1nSWsxtdwnVUicf","chores","con",0.7,0.6,0.749,1,"Yes.",3.03333333333333,21,"Male"
"R_1nSWsxtdwnVUicf","ducks","con",0.4,0.3,0,1,"Yes.",3.03333333333333,21,"Male"
"R_1nSWsxtdwnVUicf","fruit","con",0.9,0.7,0.792,1,"Yes.",3.03333333333333,21,"Male"
"R_1nSWsxtdwnVUicf","wheels","con",0.7,0.8,0.506,1,"Yes.",3.03333333333333,21,"Male"
"R_2TnPIbpwq7q6Qnb","cards","con",0.8,1,1,1,"Yes.",10.5166666666667,41,"Male"
"R_2TnPIbpwq7q6Qnb","casino","dis",0.1,0.9,1,1,"Yes.",10.5166666666667,41,"Male"
"R_2TnPIbpwq7q6Qnb","chores","con",0.6,0.5,0.51,1,"Yes.",10.5166666666667,41,"Male"
"R_2TnPIbpwq7q6Qnb","ducks","con",0.5,0.2,0.5,1,"Yes.",10.5166666666667,41,"Male"
"R_2TnPIbpwq7q6Qnb","fruit","con",1,0.3,1,1,"Yes.",10.5166666666667,41,"Male"
"R_2TnPIbpwq7q6Qnb","wheels","con",0.8,0.6,0.51,1,"Yes.",10.5166666666667,41,"Male"
"R_DnSOtgMuYUBQXbH","cards","con",1,0.9,0,1,"Yes.",3.01666666666667,22,"Male"
"R_DnSOtgMuYUBQXbH","casino","dis",0.6,0.3,1,1,"Yes.",3.01666666666667,22,"Male"
"R_DnSOtgMuYUBQXbH","chores","con",1,0.7,0,1,"Yes.",3.01666666666667,22,"Male"
"R_DnSOtgMuYUBQXbH","ducks","dis",0.3,0.9,1,1,"Yes.",3.01666666666667,22,"Male"
"R_DnSOtgMuYUBQXbH","fruit","con",0.9,0.3,1,1,"Yes.",3.01666666666667,22,"Male"
"R_DnSOtgMuYUBQXbH","wheels","dis",0.5,0.3,1,1,"Yes.",3.01666666666667,22,"Male"
"R_3e53xrBWIQXy19Y","cards","dis",0.7,0.4,0.637,0.624,"Yes.",9.75,33,"Male"
"R_3e53xrBWIQXy19Y","casino","dis",0.4,0.3,0.776,0.837,"Yes.",9.75,33,"Male"
"R_3e53xrBWIQXy19Y","chores","dis",0.9,0.2,0.769,0.759,"Yes.",9.75,33,"Male"
"R_3e53xrBWIQXy19Y","ducks","dis",0.1,0.2,0.851,0.837,"Yes.",9.75,33,"Male"
"R_3e53xrBWIQXy19Y","fruit","dis",0.3,0.6,0.786,0.858,"Yes.",9.75,33,"Male"
"R_3e53xrBWIQXy19Y","wheels","con",1,0.5,0.556,0.559,"Yes.",9.75,33,"Male"
"R_1OThk7HBjmmQH8d","cards","con",0.1,0.8,0.495,1,"Yes.",9.08333333333333,52,"Male"
"R_1OThk7HBjmmQH8d","casino","con",0.7,0.6,1,1,"Yes.",9.08333333333333,52,"Male"
"R_1OThk7HBjmmQH8d","chores","dis",0.8,0.8,1,1,"Yes.",9.08333333333333,52,"Male"
"R_1OThk7HBjmmQH8d","ducks","dis",0.7,0.2,0.545,1,"Yes.",9.08333333333333,52,"Male"
"R_1OThk7HBjmmQH8d","fruit","dis",0.3,0.2,1,1,"Yes.",9.08333333333333,52,"Male"
"R_1OThk7HBjmmQH8d","wheels","con",0.5,0.7,1,1,"Yes.",9.08333333333333,52,"Male"
"R_1q3yNxg826MpKkT","cards","con",0.5,0.5,0.479,1,"Yes.",5.43333333333333,39,"Male"
"R_1q3yNxg826MpKkT","casino","dis",0.1,0.6,0.78,1,"Yes.",5.43333333333333,39,"Male"
"R_1q3yNxg826MpKkT","chores","con",0.7,0.3,0.89,0.734,"Yes.",5.43333333333333,39,"Male"
"R_1q3yNxg826MpKkT","ducks","dis",0.3,0.4,1,0.821,"Yes.",5.43333333333333,39,"Male"
"R_1q3yNxg826MpKkT","fruit","con",0.8,0.6,0.741,0.711,"Yes.",5.43333333333333,39,"Male"
"R_1q3yNxg826MpKkT","wheels","con",1,0.1,0.637,0.838,"Yes.",5.43333333333333,39,"Male"
"R_28Gp7dRYjXlLNMz","cards","con",0.3,0.2,0.515,1,"Yes.",12.3,21,"Female"
"R_28Gp7dRYjXlLNMz","casino","con",0.6,0.9,0.496,1,"Yes.",12.3,21,"Female"
"R_28Gp7dRYjXlLNMz","chores","dis",1,0.2,0.51,0.972,"Yes.",12.3,21,"Female"
"R_28Gp7dRYjXlLNMz","ducks","con",1,0.7,0.51,1,"Yes.",12.3,21,"Female"
"R_28Gp7dRYjXlLNMz","fruit","con",0.7,0.5,0.603,1,"Yes.",12.3,21,"Female"
"R_28Gp7dRYjXlLNMz","wheels","con",0.6,0.7,0.501,1,"Yes.",12.3,21,"Female"
"R_1E9ShPffe0ab0ZB","cards","dis",0.9,0.6,1,1,"Yes.",4.18333333333333,36,"Female"
"R_1E9ShPffe0ab0ZB","casino","con",0.5,0.9,1,1,"Yes.",4.18333333333333,36,"Female"
"R_1E9ShPffe0ab0ZB","chores","con",0.1,1,0.501,0.963,"Yes.",4.18333333333333,36,"Female"
"R_1E9ShPffe0ab0ZB","ducks","con",0.3,0.1,1,1,"Yes.",4.18333333333333,36,"Female"
"R_1E9ShPffe0ab0ZB","fruit","con",0.4,0.7,0.501,1,"Yes.",4.18333333333333,36,"Female"
"R_1E9ShPffe0ab0ZB","wheels","con",0.3,0.2,0.501,0.871,"Yes.",4.18333333333333,36,"Female"
"R_2zMGrUNrMW4crL3","cards","con",0.9,0.1,1,1,"Yes.",7.25,38,"Female"
"R_2zMGrUNrMW4crL3","casino","dis",0.1,0.8,1,1,"Yes.",7.25,38,"Female"
"R_2zMGrUNrMW4crL3","chores","dis",0.6,0.5,1,1,"Yes.",7.25,38,"Female"
"R_2zMGrUNrMW4crL3","ducks","con",0.8,0.1,0.5,1,"Yes.",7.25,38,"Female"
"R_2zMGrUNrMW4crL3","fruit","con",0.6,0.4,0.5,1,"Yes.",7.25,38,"Female"
"R_2zMGrUNrMW4crL3","wheels","con",0.6,0.5,0.5,1,"Yes.",7.25,38,"Female"
"R_3O8PbAMBVrDsid6","cards","dis",0.7,0.2,0.475,0.538,"Yes.",6.65,26,"Female"
"R_3O8PbAMBVrDsid6","casino","con",0.2,0.7,0.794,0.723,"Yes.",6.65,26,"Female"
"R_3O8PbAMBVrDsid6","chores","dis",1,1,0,0.996,"Yes.",6.65,26,"Female"
"R_3O8PbAMBVrDsid6","ducks","con",0.8,0.4,0.51,0.528,"Yes.",6.65,26,"Female"
"R_3O8PbAMBVrDsid6","fruit","con",0.6,0.2,0.648,0.558,"Yes.",6.65,26,"Female"
"R_3O8PbAMBVrDsid6","wheels","dis",0.1,0.1,0.508,1,"Yes.",6.65,26,"Female"
"R_3KCRWQontcKOBfH","cards","dis",0.3,0.9,0.718,0.718,"Yes.",5.63333333333333,22,"Female"
"R_3KCRWQontcKOBfH","casino","con",0.7,0.9,0.679,0.766,"Yes.",5.63333333333333,22,"Female"
"R_3KCRWQontcKOBfH","chores","dis",0.7,0.8,0.83,0.851,"Yes.",5.63333333333333,22,"Female"
"R_3KCRWQontcKOBfH","ducks","dis",0.7,0.6,0.739,0.858,"Yes.",5.63333333333333,22,"Female"
"R_3KCRWQontcKOBfH","fruit","con",0.4,0.9,0.58,0.72,"Yes.",5.63333333333333,22,"Female"
"R_3KCRWQontcKOBfH","wheels","dis",0.9,1,0.235,0.792,"Yes.",5.63333333333333,22,"Female"
"R_2CIjdHikaF3VUAt","cards","con",0.8,0.5,0.51,1,"Yes.",3.16666666666667,51,"Male"
"R_2CIjdHikaF3VUAt","casino","con",0.4,0.5,0.51,1,"Yes.",3.16666666666667,51,"Male"
"R_2CIjdHikaF3VUAt","chores","con",0.8,1,1,1,"Yes.",3.16666666666667,51,"Male"
"R_2CIjdHikaF3VUAt","ducks","con",0.1,0.6,0.51,1,"Yes.",3.16666666666667,51,"Male"
"R_2CIjdHikaF3VUAt","fruit","dis",0.9,0.1,1,1,"Yes.",3.16666666666667,51,"Male"
"R_2CIjdHikaF3VUAt","wheels","dis",0.4,0.9,1,0.999,"Yes.",3.16666666666667,51,"Male"
"R_3QRavCJGMOK9c2D","cards","dis",0.8,1,0.517,0.515,"Yes.",5.95,50,"Female"
"R_3QRavCJGMOK9c2D","casino","con",1,0.1,0.5,0.808,"Yes.",5.95,50,"Female"
"R_3QRavCJGMOK9c2D","chores","con",0.3,0.8,0.5,0.576,"Yes.",5.95,50,"Female"
"R_3QRavCJGMOK9c2D","ducks","con",0.9,0.6,0.5,0.51,"Yes.",5.95,50,"Female"
"R_3QRavCJGMOK9c2D","fruit","con",0.9,0.3,0.5,0.515,"Yes.",5.95,50,"Female"
"R_3QRavCJGMOK9c2D","wheels","dis",0.2,0.9,0.199,0.511,"Yes.",5.95,50,"Female"
"R_1eKqYaosKtL1Pi9","cards","con",0.2,0.6,0.634,0.583,"Yes.",3.35,34,"Male"
"R_1eKqYaosKtL1Pi9","casino","con",0.9,0.4,0.597,0.696,"Yes.",3.35,34,"Male"
"R_1eKqYaosKtL1Pi9","chores","dis",0.4,0.5,1,0.806,"Yes.",3.35,34,"Male"
"R_1eKqYaosKtL1Pi9","ducks","dis",0.7,0.8,0.908,0.901,"Yes.",3.35,34,"Male"
"R_1eKqYaosKtL1Pi9","fruit","con",1,0.9,1,1,"Yes.",3.35,34,"Male"
"R_1eKqYaosKtL1Pi9","wheels","dis",0.8,0.7,0.937,0.885,"Yes.",3.35,34,"Male"
"R_1F8phG9S49ZTcD4","cards","dis",0.5,0.3,0.496,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_1F8phG9S49ZTcD4","casino","dis",0.1,0.2,0.506,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_1F8phG9S49ZTcD4","chores","dis",0.5,0.7,0.494,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_1F8phG9S49ZTcD4","ducks","dis",0.7,0.4,0.492,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_1F8phG9S49ZTcD4","fruit","dis",0.4,0.4,0.504,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_1F8phG9S49ZTcD4","wheels","con",0.6,0.5,0.5,1,"No, I did not take the study seriously.",6.4,23,"Male"
"R_rjPerykdn34ezOp","cards","dis",0.5,0.3,0.297,0.813,"Yes.",11.9,53,"Female"
"R_rjPerykdn34ezOp","casino","con",0.5,0.6,0.561,0.838,"Yes.",11.9,53,"Female"
"R_rjPerykdn34ezOp","chores","dis",0.4,0.5,0.687,0.927,"Yes.",11.9,53,"Female"
"R_rjPerykdn34ezOp","ducks","con",0.1,0.3,0.618,0.792,"Yes.",11.9,53,"Female"
"R_rjPerykdn34ezOp","fruit","con",0.8,0.5,0.165,0.9,"Yes.",11.9,53,"Female"
"R_rjPerykdn34ezOp","wheels","dis",0.7,0.5,0.269,0.849,"Yes.",11.9,53,"Female"
