StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
2021-04-08 12:43:34,2021-04-08 12:45:49,IP Address,72.35.124.59,100,135,True,2021-04-08 12:45:49,R_1IgiR3R27jhEhFQ,,,,,61.6302947998046875,-148.9871978759765625,anonymous,EN,I consent. Begin the study.,1,0,,,0.562,0.348,0.634,0.411,,,0.811,0.344,,,0.723,0.425,,,0.785,0.532,,,0.293,0.115,,,38,Female,Yes.,5de59f97e448c65315ec4a37,606f1708435d487ca247689f,606f4ed1f645fe147175f73f,8,2,7,7,10,1,1,1,10,10,10,3
2021-04-08 12:33:34,2021-04-08 12:45:50,IP Address,100.38.113.248,100,735,True,2021-04-08 12:45:50,R_6W3zNahL1sixkIx,,,,,41.314300537109375,-73.850799560546875,anonymous,EN,I consent. Begin the study.,1,0,0.186,0.937,,,,,0.813,0.966,0.234,0.969,,,0.261,0.98,,,0.944,1,,,0.328,0.965,,,74,Female,Yes.,56fdff4ee0f9ff000f19c466,606f1708435d487ca247689f,606f4c5ed253a5d73e113e4f,7,3,3,8,8,5,7,5,3,9,4,6
2021-04-08 12:40:04,2021-04-08 12:45:54,IP Address,97.90.201.249,100,350,True,2021-04-08 12:45:55,R_2UeXDQP5vsyJtUP,,,,,33.924896240234375,-117.459197998046875,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.983,0.533,1,,,0.997,1,,,,,1,1,,,1,0.994,,,1,1,37,Female,Yes.,5de4ba129a9da54640672e49,606f1708435d487ca247689f,606f4dfe00e75d14f8deb6b0,4,7,6,8,10,6,9,1,7,3,8,1
2021-04-08 12:38:39,2021-04-08 12:46:05,IP Address,71.91.144.186,100,445,True,2021-04-08 12:46:05,R_1DChcAEzQ2qtcZA,,,,,30.5115966796875,-92.39849853515625,anonymous,EN,I consent. Begin the study.,1,0,0.137,0.497,,,,,0.179,0.499,,,0.611,0.906,,,1,0.913,,,0.249,0.67,,,0.845,0.763,48,Male,Yes.,5ade6e74066c510001d43903,606f1708435d487ca247689f,606f4d9fdecde2b2cb0633cb,2,2,2,9,7,2,8,10,4,7,1,9
2021-04-08 12:44:41,2021-04-08 12:46:05,IP Address,73.110.224.110,100,83,True,2021-04-08 12:46:05,R_tVECh5o0krRPyvf,,,,,41.5883026123046875,-87.45929718017578125,anonymous,EN,I consent. Begin the study.,1,0,,,0.296,0.606,0.762,0.619,,,0.378,0.367,,,,,0.642,0.45,0.657,0.526,,,0.695,0.58,,,25,Female,Yes.,5c5219d7823a35000128d460,606f1708435d487ca247689f,606f4ddb0da48665158ada83,9,10,2,8,7,9,1,4,9,8,6,3
2021-04-08 12:42:39,2021-04-08 12:46:24,IP Address,99.101.54.247,100,224,True,2021-04-08 12:46:24,R_2bWa04ZY4ku3vPS,,,,,25.606201171875,-80.3451995849609375,anonymous,EN,I consent. Begin the study.,1,0,0.304,1,,,,,1,1,1,1,,,,,1,1,0.679,1,,,,,1,1,28,Male,Yes.,5b1fdbeb131fc800018e93a3,606f1708435d487ca247689f,606f4e9c2015d187b13d629f,5,2,4,7,1,7,2,5,1,5,1,9
2021-04-08 12:42:21,2021-04-08 12:46:27,IP Address,23.241.90.156,100,246,True,2021-04-08 12:46:28,R_24CR0lUBP2SsQvD,,,,,33.7256011962890625,-117.911895751953125,anonymous,EN,I consent. Begin the study.,1,0,,,0.742,0.665,1,1,,,,,0.517,0.689,0.901,0.879,,,,,0.489,0.614,0.258,0.686,,,25,Male,Yes.,56c984eb10a82f0006ffd111,606f1708435d487ca247689f,606f4e87541cfce2916d4504,2,6,8,4,6,4,1,3,2,8,10,7
2021-04-08 12:37:46,2021-04-08 12:46:38,IP Address,73.55.2.53,100,531,True,2021-04-08 12:46:38,R_2bTRP7eM16ybybA,,,,,27.0738067626953125,-82.17620086669921875,anonymous,EN,I consent. Begin the study.,1,0,0.889,0.9,,,0.772,1,,,,,0.897,0.497,0.894,0.808,,,,,0.506,0.508,0.796,1,,,68,Male,Yes.,598cc899e339120001fb88c6,606f1708435d487ca247689f,606f4d6eeece4f707a92d65b,3,9,6,4,10,10,7,8,1,5,3,1
2021-04-08 12:40:34,2021-04-08 12:46:41,IP Address,98.11.226.122,100,366,True,2021-04-08 12:46:42,R_8Id2VO233X4RpU5,,,,,42.635894775390625,-73.72190093994140625,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,0.964,,,1,1,0.5,0.978,,,0.519,1,,,0.5,0.943,,,52,Female,Yes.,5dceca79b988870144a19f89,606f1708435d487ca247689f,606f4e1aa4963c709957484c,9,1,5,8,7,9,5,4,7,6,7,5
2021-04-08 12:38:30,2021-04-08 12:46:43,IP Address,73.100.105.125,100,492,True,2021-04-08 12:46:43,R_5zNXGifOL4zwoDL,,,,,42.4279937744140625,-71.061798095703125,anonymous,EN,I consent. Begin the study.,1,0,0.968,0.973,,,0.838,0.887,,,,,0.773,0.807,,,0.524,0.518,,,0.51,0.51,0.955,0.973,,,41,Female,Yes.,55b1add5fdf99b6731f04c5a,606f1708435d487ca247689f,606f4da2aa0d05173a278723,2,5,4,7,5,8,6,9,4,4,1,8
2021-04-08 12:41:13,2021-04-08 12:46:49,IP Address,75.136.6.32,100,336,True,2021-04-08 12:46:49,R_3dS79ivQBMrXj9k,,,,,35.1996002197265625,-84.85250091552734375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,1,1,,,1,1,,,,,1,1,1,1,,,50,Female,Yes.,5c2d7cd0da51990001e426f9,606f1708435d487ca247689f,606f4e40cb47a736d865fc09,3,1,6,3,1,9,3,9,5,1,9,2
2021-04-08 12:37:19,2021-04-08 12:46:52,IP Address,72.221.34.125,100,573,True,2021-04-08 12:46:52,R_DqS0wVFjL29A9R7,,,,,36.096099853515625,-94.17079925537109375,anonymous,EN,I consent. Begin the study.,1,0,,,0.583,1,0.759,1,,,0,1,,,,,0.515,1,,,0.697,1,0,1,,,29,Male,Yes.,60529d810c7a238b4ace9725,606f1708435d487ca247689f,606f4d5c9512e2d3e4a905b1,1,2,8,2,10,3,1,9,7,5,9,1
2021-04-08 12:39:50,2021-04-08 12:46:58,IP Address,75.109.37.170,100,427,True,2021-04-08 12:46:58,R_2b11Nfsq0K6ufOa,,,,,38.40960693359375,-81.6746978759765625,anonymous,EN,I consent. Begin the study.,1,0,,,0.975,0.718,0.681,0.554,,,0.042,0.678,,,0.871,0.819,,,,,1,0.709,0.836,0.687,,,28,Male,Yes.,5f13cd9693d2ed043a5e7c96,606f1708435d487ca247689f,606f4df2c1e0464547aaf8b8,4,6,2,4,6,4,10,8,1,10,5,1
2021-04-08 12:40:04,2021-04-08 12:46:59,IP Address,71.112.186.86,100,415,True,2021-04-08 12:46:59,R_ThheLPmmwJ9f7bP,,,,,40.5019989013671875,-79.91429901123046875,anonymous,EN,I consent. Begin the study.,1,0,,,0.483,0.439,,,0.525,0.659,0.515,0.814,,,,,0.411,0.245,0.51,0.837,,,,,0.5,0.451,37,Female,Yes.,60358de06e95f2ef5ea32cf0,606f1708435d487ca247689f,606f4e00634e45016d0b3874,10,7,5,4,2,7,9,10,6,5,1,10
2021-04-08 12:32:07,2021-04-08 12:47:00,IP Address,72.205.56.16,100,892,True,2021-04-08 12:47:00,R_2arex4gmi9RiaaZ,,,,,38.8137969970703125,-77.1486968994140625,anonymous,EN,I consent. Begin the study.,1,0,0.846,0.889,,,1,1,,,,,1,1,,,1,1,1,1,,,1,1,,,35,Female,"No, I had trouble paying attention.",5a68c01031b87a0001c752c3,606f1708435d487ca247689f,606f4c22532a587fcf3e3fbe,3,7,5,3,3,9,3,8,7,4,8,4
2021-04-08 12:39:13,2021-04-08 12:47:02,IP Address,173.16.243.71,100,468,True,2021-04-08 12:47:02,R_5bvsIjV7CKDydHP,,,,,41.162200927734375,-85.4723968505859375,anonymous,EN,I consent. Begin the study.,1,0,,,0.273,0.418,0.289,0.813,,,,,0.621,0.831,,,0.731,0.858,,,0.375,0.794,0.655,0.542,,,79,Male,Yes.,5cda0f40fbe78a00192192a3,606f1708435d487ca247689f,606f4dc70e96e51eb96966ab,3,6,4,1,5,7,10,6,4,4,8,5
2021-04-08 12:41:10,2021-04-08 12:47:03,IP Address,63.151.26.52,100,352,True,2021-04-08 12:47:03,R_22SxtpKrtCjyKfR,,,,,39.10040283203125,-104.85479736328125,anonymous,EN,I consent. Begin the study.,1,0,0.904,0.858,,,,,1,1,0.41,0.676,,,,,0.741,0.779,,,0.917,0.939,1,1,,,52,Male,Yes.,5bf86a676af57800010cc71c,606f1708435d487ca247689f,606f4e43b0c703ed09d48943,2,5,8,9,8,5,7,6,2,2,5,3
2021-04-08 12:38:53,2021-04-08 12:47:04,IP Address,164.58.170.60,100,490,True,2021-04-08 12:47:04,R_1OGG11mnyAvI6OV,,,,,35.497100830078125,-97.733001708984375,anonymous,EN,I consent. Begin the study.,1,0,,,0,1,,,0,1,,,0.494,0.921,0.566,0.896,,,,,0.459,0.879,,,0.514,0.858,34,Male,Yes.,5f4d52bb1c7d049f204df2ce,606f1708435d487ca247689f,606f4dba9512e2d3e4a905b4,10,5,10,3,6,6,4,9,9,8,2,7
2021-04-08 12:40:37,2021-04-08 12:47:13,IP Address,12.110.80.62,100,395,True,2021-04-08 12:47:13,R_3EAaBl9cBvmHUej,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,I consent. Begin the study.,1,0,0.662,0.61,,,,,0.121,0.713,0.573,0.407,,,0.328,0.692,,,0.754,0.596,,,0.763,0.8,,,32,Female,Yes.,5ff83bbac672b4590afc0ce3,606f1708435d487ca247689f,606f4e1c7e493fee22c73cf2,2,1,7,6,10,4,9,9,2,9,6,3
2021-04-08 12:40:00,2021-04-08 12:47:16,IP Address,96.241.153.219,100,435,True,2021-04-08 12:47:16,R_1LeXLnjVS3vzjfb,,,,,38.7480926513671875,-77.2382965087890625,anonymous,EN,I consent. Begin the study.,1,0,0.855,0.831,,,,,0.621,0.883,,,0.896,0.98,,,0.645,0.455,0.704,0.375,,,,,0.852,0.877,18,Male,Yes.,5e643f405b40791c23729a6e,606f1708435d487ca247689f,606f4dff7247d982729e8628,8,4,7,10,10,2,6,9,8,10,9,7
2021-04-08 12:43:23,2021-04-08 12:47:18,IP Address,24.101.61.132,100,235,True,2021-04-08 12:47:18,R_3lQR5eU1gQ2pBv7,,,,,39.876800537109375,-75.92769622802734375,anonymous,EN,I consent. Begin the study.,1,0,0.556,0.808,,,0.91,0.935,,,,,0.748,0.603,0.866,1,,,0.742,0.921,,,,,1,1,29,Female,Yes.,5f47d4de030fef1fbb2221d9,606f1708435d487ca247689f,606f4ec6b099988aad3c6d22,4,1,9,8,2,6,8,7,3,3,4,3
2021-04-08 12:36:48,2021-04-08 12:47:42,IP Address,98.216.126.238,100,654,True,2021-04-08 12:47:42,R_3kHsJuWkrD80XxX,,,,,42.81329345703125,-70.88140106201171875,anonymous,EN,I consent. Begin the study.,1,0,,,0.753,0.476,,,0.595,0.429,,,1,0.505,0.634,0.483,,,0.715,0.408,,,,,0.725,0.479,28,Female,Yes.,5626a6cfddff3c0011bcd3d8,606f1708435d487ca247689f,606f4d3b6434d3a85a4792ae,5,3,10,5,1,10,7,7,6,7,7,2
2021-04-08 12:44:07,2021-04-08 12:47:44,IP Address,74.129.145.100,100,216,True,2021-04-08 12:47:44,R_yIKp5g2AciTI0nf,,,,,39.241302490234375,-84.545501708984375,anonymous,EN,I consent. Begin the study.,1,0,,,0.552,0.463,0.534,0.945,,,,,0.765,0.351,0.341,0.238,,,0.387,0.596,,,,,0.746,0.801,22,Male,Yes.,5f2853a8e736e613955f73bf,606f1708435d487ca247689f,606f4ef46a8d1251d945b422,10,10,5,2,4,3,1,5,4,4,8,9
2021-04-08 12:41:45,2021-04-08 12:47:57,IP Address,107.193.102.32,100,371,True,2021-04-08 12:47:57,R_1HkK3PV2y6Z8ncY,,,,,41.4712066650390625,-87.9391021728515625,anonymous,EN,I consent. Begin the study.,1,0,0.506,1,,,,,1,1,0.504,1,,,,,1,1,,,1,1,0.496,1,,,39,Male,Yes.,5dfe8e7bdc8535b21b18ea2f,606f1708435d487ca247689f,606f4e62499ce3cbc33580e2,1,9,3,2,6,3,6,9,10,7,4,8
2021-04-08 12:39:53,2021-04-08 12:48:00,IP Address,63.247.53.20,100,486,True,2021-04-08 12:48:00,R_3GkCbTh94ofMkXJ,,,,,43.68280029296875,-70.35379791259765625,anonymous,EN,I consent. Begin the study.,1,0,,,0.7,0.3,0.804,0.307,,,,,0.994,0.972,,,0.282,0.641,0.38,0.349,,,,,1,0.873,28,Female,"No, I had trouble paying attention.",5c3f6515f26c920001bba5d7,606f1708435d487ca247689f,606f4df1904ec09e151574f3,5,3,5,9,7,8,2,4,5,3,3,1
2021-04-08 12:43:25,2021-04-08 12:48:04,IP Address,73.175.143.110,100,279,True,2021-04-08 12:48:04,R_21HcuCWaUrr5gVu,,,,,41.2382049560546875,-76.997802734375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,0.779,1,1,,,,,1,1,,,1,0.651,,,1,1,18,Male,Yes.,5c4534332b1bda0001f5791f,606f1708435d487ca247689f,606f4eca63dbc17182fe7dfb,3,2,5,8,3,8,9,5,3,9,9,6
2021-04-08 12:26:21,2021-04-08 12:48:04,IP Address,167.98.216.130,100,1303,True,2021-04-08 12:48:05,R_33l6pWn3cB8Xd23,,,,,52.406402587890625,-1.5081939697265625,anonymous,EN,I consent. Begin the study.,1,0,,,0.407,0.848,,,0.43,0.72,,,0.894,1,,,0.152,0.779,,,0.711,0.751,,,0.761,0.954,19,Female,Yes.,5e8af4d8b7d1897975f75f1e,606f1708435d487ca247689f,606f4ac9febb8c7b4ac7e870,4,5,7,10,6,1,1,8,4,10,1,5
2021-04-08 12:40:23,2021-04-08 12:48:09,IP Address,50.89.121.11,100,465,True,2021-04-08 12:48:09,R_tGp9KucndrvHdKx,,,,,28.5623931884765625,-81.8751983642578125,anonymous,EN,I consent. Begin the study.,1,0,,,0.087,0.294,0.51,0.51,,,,,0.51,0.51,0.51,0.51,,,,,0.51,0.51,,,0.728,0.51,37,Male,Yes.,5c2789fc1694480001e4c4e3,606f1708435d487ca247689f,606f4e1468fbfb0839e212b6,3,5,9,7,5,3,2,8,3,6,8,1
2021-04-08 12:42:06,2021-04-08 12:48:13,IP Address,162.217.32.178,100,367,True,2021-04-08 12:48:14,R_1l4xJPiSlmZr79m,,,,,41.3625030517578125,-72.04489898681640625,anonymous,EN,I consent. Begin the study.,1,0,0.69,0.937,,,0.817,1,,,,,1,1,,,0.906,1,,,0.526,0.95,1,1,,,40,Female,Yes.,60640bdaf2f072c5a2522832,606f1708435d487ca247689f,606f4dae0758f71fa5015db6,5,10,1,5,2,3,5,9,5,7,1,4
2021-04-08 12:42:12,2021-04-08 12:48:17,IP Address,24.124.34.162,100,364,True,2021-04-08 12:48:17,R_Zn325H8JwLIfl0R,,,,,43.5229034423828125,-96.78600311279296875,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,1,1,,,,,1,1,,,1,1,23,Female,Yes.,5fee8b79937861cc10dff60f,606f1708435d487ca247689f,606f4e7b259e3449243255d2,2,9,6,8,6,3,1,8,5,8,7,7
2021-04-08 12:33:16,2021-04-08 12:49:09,IP Address,24.44.106.117,100,952,True,2021-04-08 12:49:09,R_1DqeOJ9bJtE0gy6,,,,,40.582794189453125,-73.9532012939453125,anonymous,EN,I consent. Begin the study.,1,0,,,0.501,1,0.5,1,,,,,0.501,1,0.501,1,,,,,0.501,1,,,0.501,1,56,Male,Yes.,5e06389719232d022f392c9a,606f1708435d487ca247689f,606f4c660f9223e9bba44e7c,1,7,1,2,8,6,4,4,8,8,8,5
2021-04-08 12:42:39,2021-04-08 12:50:01,IP Address,99.2.125.186,100,442,True,2021-04-08 12:50:01,R_2qdQVMl2k8vhv3p,,,,,32.864593505859375,-96.78839874267578125,anonymous,EN,I consent. Begin the study.,1,0,0.987,0.975,,,0.956,0.937,,,0.966,0.952,,,0.987,0.99,,,,,0.932,0.923,,,0.932,0.848,54,Female,Yes.,58477607f1b9b3000192bb01,606f1708435d487ca247689f,606f4e98800095787322c0fd,10,10,9,7,9,1,8,9,10,8,6,5
2021-04-08 12:38:44,2021-04-08 12:50:22,IP Address,87.16.194.153,100,698,True,2021-04-08 12:50:23,R_bmDQn0ld0UYSg2B,,,,,44.1999053955078125,12.3990936279296875,anonymous,EN,I consent. Begin the study.,1,0,,,0.777,0.771,0.08,0.923,,,,,0.659,0.312,0.63,0.785,,,,,0.372,0.777,0.894,0.332,,,38,Male,Yes.,6020fe9ebbbec675ec3f995e,606f1708435d487ca247689f,606f4dade30f8fe9c367488d,3,6,9,2,4,3,4,2,8,4,1,8
2021-04-08 12:45:19,2021-04-08 12:50:45,IP Address,47.23.77.194,100,325,True,2021-04-08 12:50:46,R_1kZgsIYllzeHQFG,,,,,40.8385009765625,-74.10410308837890625,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,0.82,1,,,,,0.935,1,0.752,1,,,0.706,1,,,,,0.755,1,33,Female,Yes.,60521ef17257c4111252aef8,606f1708435d487ca247689f,606f4f3a1c41558b9543949f,3,4,4,10,2,3,3,7,6,6,6,2
2021-04-08 12:46:41,2021-04-08 12:50:50,IP Address,75.162.19.135,100,249,True,2021-04-08 12:50:50,R_cAcnDFrY0UBn1bH,,,,,41.576904296875,-93.80210113525390625,anonymous,EN,I consent. Begin the study.,1,0,,,0.682,1,,,0.51,1,,,1,1,0.625,1,,,1,1,,,,,1,1,27,Male,Yes.,603d13c7c6dd23b7de1aa9e7,606f1708435d487ca247689f,606f4f8e74e0567a102abae2,8,4,6,6,8,9,7,4,2,10,10,3
2021-04-08 12:47:33,2021-04-08 12:50:51,IP Address,66.188.191.234,100,198,True,2021-04-08 12:50:52,R_bHhVBChrVm9b2G5,,,,,44.6627960205078125,-93.153900146484375,anonymous,EN,I consent. Begin the study.,1,0,,,0.528,0.873,0.997,0.999,,,0.299,0.801,,,0.811,0.866,,,0.775,0.611,,,,,0.304,0.868,50,Male,Yes.,5f179bd584e8e802ef9c187d,606f1708435d487ca247689f,606f4fc1ec620a63df157f3c,7,7,4,2,1,6,6,10,4,2,2,1
2021-04-08 12:42:21,2021-04-08 12:50:54,IP Address,70.172.187.42,100,512,True,2021-04-08 12:50:54,R_1pYE7abZJRt0wLD,,,,,41.5189971923828125,-71.1620025634765625,anonymous,EN,I consent. Begin the study.,1,0,0.782,0.804,,,0.376,0.799,,,1,0.706,,,,,1,1,,,0.797,0.297,0.51,1,,,38,Female,Yes.,58a43e029a17120001d910d5,606f1708435d487ca247689f,606f4e728caa5b4d6557f247,1,7,6,1,1,8,7,9,1,4,3,10
2021-04-08 12:44:40,2021-04-08 12:50:57,IP Address,172.242.173.41,100,376,True,2021-04-08 12:50:57,R_2WM8jsKs5uWE0dk,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I consent. Begin the study.,1,0,0.5,1,,,0.5,1,,,,,0.5,1,,,0.507,1,,,0.776,0.363,,,1,0.966,32,Male,Yes.,604a82721f8afc0127bfcdbb,606f1708435d487ca247689f,606f4f07fa1c61eb167923ba,2,4,2,8,8,9,2,4,4,5,9,8
2021-04-08 12:45:59,2021-04-08 12:51:30,IP Address,24.6.46.45,100,330,True,2021-04-08 12:51:30,R_3hxA2Mm4aE2eQiF,,,,,37.50970458984375,-121.902099609375,anonymous,EN,I consent. Begin the study.,1,0,0.938,1,,,,,1,1,,,0.765,0.959,1,1,,,0.923,0.973,,,,,0.742,1,23,Male,Yes.,6019a7211839d5112bf03628,606f1708435d487ca247689f,606f4f6400e75d14f8deb6c6,1,9,5,8,6,3,1,4,3,4,9,6
2021-04-08 12:45:51,2021-04-08 12:51:32,IP Address,67.176.26.157,100,340,True,2021-04-08 12:51:32,R_245UM8z0NhgGDLP,,,,,39.7301025390625,-104.90779876708984375,anonymous,EN,I consent. Begin the study.,1,0,0.674,0.697,,,,,0.669,0.819,0,1,,,,,0.588,0.965,0.523,1,,,,,0.171,1,45,Male,Yes.,5f89c991f0e3a80101afe091,606f1708435d487ca247689f,606f4f5afdaf502131a370e7,2,8,7,6,5,10,6,9,9,10,6,10
2021-04-08 12:47:21,2021-04-08 12:51:52,IP Address,75.191.148.169,100,271,True,2021-04-08 12:51:53,R_1PdXQnCuHyNYasf,,,,,36.0019989013671875,-80.000396728515625,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,,,0.497,0.511,0.806,0.799,,,,,0.506,0.507,,,0.51,0.549,0.328,0.61,,,23,Male,Yes.,5e8a76b3939b3072dc76fb5c,606f1708435d487ca247689f,606f4fb6370ea79249fc4b51,10,7,6,8,6,3,9,6,8,6,4,4
2021-04-08 12:45:32,2021-04-08 12:52:34,IP Address,64.57.174.56,100,422,True,2021-04-08 12:52:35,R_25WUVIyKxsVRZZY,,,,,37.8589019775390625,-86.00689697265625,anonymous,EN,I consent. Begin the study.,1,0,1,0.973,,,0.911,0.865,,,0.931,0.931,,,0.987,0.973,,,,,0.931,0.897,0.932,0.941,,,25,Male,Yes.,600097ad45506816933b44a4,606f1708435d487ca247689f,606f4f483d2a27724b5943f2,10,1,9,6,4,9,7,6,3,10,4,10
2021-04-08 12:40:34,2021-04-08 12:52:42,IP Address,68.84.189.63,100,727,True,2021-04-08 12:52:42,R_12LahblKeBQrZUR,,,,,42.73480224609375,-84.6244964599609375,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.972,0.624,0.817,,,,,0.946,0.885,0.446,0.82,,,,,0.49,0.751,,,0.877,0.927,50,Male,Yes.,5c0da14d656168000159da7a,606f1708435d487ca247689f,606f4e1419855c98e934328d,10,8,9,5,1,7,8,7,8,8,9,3
2021-04-08 12:42:29,2021-04-08 12:52:51,IP Address,98.197.204.167,100,621,True,2021-04-08 12:52:51,R_2fwfsKidah6W3Pr,,,,,29.5720062255859375,-95.54000091552734375,anonymous,EN,I consent. Begin the study.,1,0,0.926,0.955,,,,,0.888,0.798,0.783,0.777,,,0.87,0.867,,,,,0.938,0.974,0.884,0.833,,,20,Female,Yes.,5e485d1d4edf63000d0b1620,606f1708435d487ca247689f,606f4e9357b40130ff9d059b,5,3,6,1,7,3,4,5,10,8,9,9
2021-04-08 12:47:25,2021-04-08 12:52:57,IP Address,99.166.79.205,100,332,True,2021-04-08 12:52:58,R_3FJ0dmgYj8Is0kK,,,,,32.7572021484375,-96.76110076904296875,anonymous,EN,I consent. Begin the study.,1,0,,,0.985,1,1,0.5,,,0.99,1,,,,,0.9,0.758,,,1,1,,,0.659,0.98,46,Female,Yes.,5fd63cb585f88c4eb1933661,606f1708435d487ca247689f,606f4fbb8f27da8d3d389dde,8,8,10,3,1,2,5,7,5,8,10,9
2021-04-08 12:44:15,2021-04-08 12:53:00,IP Address,65.129.46.81,100,524,True,2021-04-08 12:53:00,R_2axXk4Aj8XHM4qs,,,,,43.613800048828125,-116.3972015380859375,anonymous,EN,I consent. Begin the study.,1,0,,,0.88,0.842,1,1,,,,,0.146,0.696,,,0.652,0.642,0.682,0.687,,,,,0.78,0.617,52,Female,Yes.,60440fb99596fc4834b29c59,606f1708435d487ca247689f,606f4ef90758f71fa5015dc2,7,7,10,10,5,9,5,2,10,5,3,10
2021-04-08 12:43:59,2021-04-08 12:53:12,IP Address,50.29.233.30,100,553,True,2021-04-08 12:53:13,R_DCySzVpcaMGBptf,,,,,41.20440673828125,-75.9113006591796875,anonymous,EN,I consent. Begin the study.,1,0,0.852,1,,,,,0.846,1,1,1,,,0.739,0.999,,,,,1,1,,,0.814,1,74,Female,Yes.,60367f78082e3dedb8238ea3,606f1708435d487ca247689f,606f4ee9a9ba881cdfa8d294,4,1,6,4,2,2,8,4,9,1,4,10
2021-04-08 12:48:10,2021-04-08 12:53:18,IP Address,173.230.62.131,100,307,True,2021-04-08 12:53:18,R_1hDNYGaj1kr5BdJ,,,,,39.772003173828125,-86.1569976806640625,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,0.91,0.839,,,,,0.508,1,1,1,,,0.607,0.876,,,,,0.134,0.845,20,Male,Yes.,606e1f77c0069e565df05651,606f1708435d487ca247689f,606f4fe7d2b95d3c4a42e3b2,10,1,1,2,2,2,1,10,4,4,5,8
2021-04-08 12:47:19,2021-04-08 12:53:39,IP Address,107.195.124.108,100,379,True,2021-04-08 12:53:39,R_2Bn73RThCCX8NLH,,,,,41.600494384765625,-83.62509918212890625,anonymous,EN,I consent. Begin the study.,1,0,,,0.499,1,,,0.499,1,,,0.492,1,0.499,1,,,1,1,,,0,1,,,32,Male,Yes.,5eaff2eac963900392c6dc48,606f1708435d487ca247689f,606f4fb279a864798ef79902,7,7,3,9,8,7,5,6,9,10,10,1
2021-04-08 12:50:40,2021-04-08 12:53:43,IP Address,99.45.246.70,100,183,True,2021-04-08 12:53:43,R_2P7CS1OrXvxmiJA,,,,,28.558807373046875,-81.3495025634765625,anonymous,EN,I consent. Begin the study.,1,0,,,0.687,0.199,,,1,0.721,0.642,0.268,,,0.582,0.285,,,0.672,0.397,,,,,0.7,0.615,38,Female,Yes.,6053d496c98d5c302ec2e31d,606f1708435d487ca247689f,606f50753128c945b2d37dec,5,5,2,7,9,5,3,9,3,3,6,8
2021-04-08 12:50:51,2021-04-08 12:53:58,IP Address,75.188.227.47,100,186,True,2021-04-08 12:53:58,R_eJK0Xrp6yZjvtZv,,,,,40.0325927734375,-82.8798980712890625,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,0.846,1,1,1,,,,,1,1,,,0.939,0.859,1,1,,,31,Female,Yes.,6000506680e07e07e428fc51,606f1708435d487ca247689f,606f507f1b34a21d3f4cb024,9,3,8,9,10,4,4,3,7,7,8,8
2021-04-08 12:47:08,2021-04-08 12:53:58,IP Address,24.50.6.74,100,409,True,2021-04-08 12:53:58,R_2YPOLQVsOLoXLCk,,,,,41.431793212890625,-78.54940032958984375,anonymous,EN,I consent. Begin the study.,1,0,,,0.846,0.954,,,0.849,0.89,,,0.954,0.923,0.979,0.985,,,0.937,0.927,,,,,0.975,0.965,38,Female,Yes.,5d4254db5b2c430001418a3c,606f1708435d487ca247689f,606f4f76784feed587ade9b5,2,1,7,2,9,1,3,7,1,5,5,10
2021-04-08 12:47:08,2021-04-08 12:54:00,IP Address,73.224.212.236,100,412,True,2021-04-08 12:54:00,R_UhwIbULFSxwqVTH,,,,,29.666900634765625,-81.65789794921875,anonymous,EN,I consent. Begin the study.,1,0,0.511,1,,,0.244,1,,,,,0.501,1,,,0.953,1,0.711,1,,,0.695,1,,,60,Male,Yes.,5ca3d57fa29412001687031e,606f1708435d487ca247689f,606f4fa6ab1d83569d6c5195,8,3,9,4,7,10,3,9,5,3,5,7
